T,R,G,B 
21000,0.29767554207,0.566065177123,1.0
21010,0.297620477635,0.566017183884,1.0
21020,0.297565480344,0.565969246502,1.0
21030,0.297510550076,0.565921364882,1.0
21040,0.297455686713,0.565873538928,1.0
21050,0.297400890135,0.565825768547,1.0
21060,0.297346160223,0.565778053644,1.0
21070,0.297291496859,0.565730394125,1.0
21080,0.297236899924,0.565682789896,1.0
21090,0.297182369301,0.565635240863,1.0
21100,0.297127904871,0.565587746933,1.0
21110,0.297073506518,0.565540308011,1.0
21120,0.297019174124,0.565492924006,1.0
21130,0.296964907571,0.565445594824,1.0
21140,0.296910706744,0.565398320373,1.0
21150,0.296856571526,0.56535110056,1.0
21160,0.2968025018,0.565303935292,1.0
21170,0.296748497452,0.565256824478,1.0
21180,0.296694558365,0.565209768025,1.0
21190,0.296640684424,0.565162765843,1.0
21200,0.296586875513,0.565115817839,1.0
21210,0.296533131519,0.565068923922,1.0
21220,0.296479452327,0.565022084001,1.0
21230,0.296425837821,0.564975297985,1.0
21240,0.29637228789,0.564928565784,1.0
21250,0.296318802417,0.564881887307,1.0
21260,0.296265381291,0.564835262463,1.0
21270,0.296212024398,0.564788691164,1.0
21280,0.296158731625,0.564742173317,1.0
21290,0.296105502858,0.564695708835,1.0
21300,0.296052337987,0.564649297628,1.0
21310,0.295999236898,0.564602939605,1.0
21320,0.29594619948,0.564556634679,1.0
21330,0.295893225621,0.56451038276,1.0
21340,0.29584031521,0.564464183759,1.0
21350,0.295787468135,0.564418037588,1.0
21360,0.295734684285,0.564371944159,1.0
21370,0.29568196355,0.564325903383,1.0
21380,0.29562930582,0.564279915173,1.0
21390,0.295576710984,0.56423397944,1.0
21400,0.295524178933,0.564188096098,1.0
21410,0.295471709556,0.564142265058,1.0
21420,0.295419302745,0.564096486234,1.0
21430,0.29536695839,0.564050759538,1.0
21440,0.295314676383,0.564005084885,1.0
21450,0.295262456614,0.563959462186,1.0
21460,0.295210298975,0.563913891356,1.0
21470,0.295158203359,0.563868372309,1.0
21480,0.295106169657,0.563822904958,1.0
21490,0.295054197762,0.563777489218,1.0
21500,0.295002287566,0.563732125002,1.0
21510,0.294950438962,0.563686812226,1.0
21520,0.294898651843,0.563641550805,1.0
21530,0.294846926102,0.563596340652,1.0
21540,0.294795261633,0.563551181683,1.0
21550,0.294743658331,0.563506073813,1.0
21560,0.294692116088,0.563461016958,1.0
21570,0.294640634799,0.563416011034,1.0
21580,0.294589214359,0.563371055955,1.0
21590,0.294537854662,0.563326151639,1.0
21600,0.294486555603,0.563281298001,1.0
21610,0.294435317078,0.563236494957,1.0
21620,0.294384138983,0.563191742425,1.0
21630,0.294333021212,0.56314704032,1.0
21640,0.294281963661,0.56310238856,1.0
21650,0.294230966228,0.563057787062,1.0
21660,0.294180028808,0.563013235742,1.0
21670,0.294129151298,0.562968734519,1.0
21680,0.294078333595,0.56292428331,1.0
21690,0.294027575595,0.562879882033,1.0
21700,0.293976877197,0.562835530606,1.0
21710,0.293926238298,0.562791228946,1.0
21720,0.293875658796,0.562746976972,1.0
21730,0.293825138588,0.562702774603,1.0
21740,0.293774677573,0.562658621757,1.0
21750,0.293724275649,0.562614518353,1.0
21760,0.293673932716,0.56257046431,1.0
21770,0.293623648672,0.562526459548,1.0
21780,0.293573423416,0.562482503985,1.0
21790,0.293523256847,0.562438597541,1.0
21800,0.293473148866,0.562394740136,1.0
21810,0.293423099372,0.562350931689,1.0
21820,0.293373108265,0.562307172121,1.0
21830,0.293323175446,0.562263461352,1.0
21840,0.293273300815,0.562219799302,1.0
21850,0.293223484272,0.562176185891,1.0
21860,0.293173725719,0.562132621042,1.0
21870,0.293124025057,0.562089104673,1.0
21880,0.293074382187,0.562045636707,1.0
21890,0.293024797011,0.562002217065,1.0
21900,0.292975269431,0.561958845667,1.0
21910,0.292925799348,0.561915522436,1.0
21920,0.292876386666,0.561872247294,1.0
21930,0.292827031286,0.561829020161,1.0
21940,0.292777733111,0.561785840961,1.0
21950,0.292728492044,0.561742709615,1.0
21960,0.292679307989,0.561699626046,1.0
21970,0.292630180848,0.561656590176,1.0
21980,0.292581110526,0.561613601928,1.0
21990,0.292532096925,0.561570661225,1.0
22000,0.292483139951,0.56152776799,1.0
22010,0.292434239506,0.561484922147,1.0
22020,0.292385395497,0.561442123617,1.0
22030,0.292336607826,0.561399372326,1.0
22040,0.2922878764,0.561356668196,1.0
22050,0.292239201122,0.561314011153,1.0
22060,0.292190581899,0.561271401118,1.0
22070,0.292142018636,0.561228838017,1.0
22080,0.292093511239,0.561186321775,1.0
22090,0.292045059613,0.561143852315,1.0
22100,0.291996663664,0.561101429562,1.0
22110,0.2919483233,0.561059053441,1.0
22120,0.291900038425,0.561016723877,1.0
22130,0.291851808948,0.560974440795,1.0
22140,0.291803634774,0.560932204121,1.0
22150,0.291755515812,0.560890013779,1.0
22160,0.291707451968,0.560847869696,1.0
22170,0.29165944315,0.560805771797,1.0
22180,0.291611489266,0.560763720008,1.0
22190,0.291563590223,0.560721714255,1.0
22200,0.29151574593,0.560679754464,1.0
22210,0.291467956295,0.560637840563,1.0
22220,0.291420221227,0.560595972476,1.0
22230,0.291372540634,0.560554150131,1.0
22240,0.291324914425,0.560512373455,1.0
22250,0.29127734251,0.560470642375,1.0
22260,0.291229824798,0.560428956817,1.0
22270,0.291182361198,0.56038731671,1.0
22280,0.29113495162,0.56034572198,1.0
22290,0.291087595973,0.560304172555,1.0
22300,0.291040294169,0.560262668364,1.0
22310,0.290993046118,0.560221209333,1.0
22320,0.290945851729,0.560179795391,1.0
22330,0.290898710914,0.560138426466,1.0
22340,0.290851623584,0.560097102486,1.0
22350,0.290804589649,0.560055823381,1.0
22360,0.290757609021,0.560014589077,1.0
22370,0.290710681611,0.559973399506,1.0
22380,0.290663807332,0.559932254594,1.0
22390,0.290616986095,0.559891154272,1.0
22400,0.290570217811,0.559850098468,1.0
22410,0.290523502394,0.559809087113,1.0
22420,0.290476839756,0.559768120135,1.0
22430,0.290430229809,0.559727197464,1.0
22440,0.290383672466,0.55968631903,1.0
22450,0.290337167641,0.559645484763,1.0
22460,0.290290715246,0.559604694593,1.0
22470,0.290244315194,0.55956394845,1.0
22480,0.2901979674,0.559523246265,1.0
22490,0.290151671778,0.559482587968,1.0
22500,0.29010542824,0.559441973491,1.0
22510,0.290059236701,0.559401402763,1.0
22520,0.290013097076,0.559360875715,1.0
22530,0.289967009279,0.55932039228,1.0
22540,0.289920973225,0.559279952388,1.0
22550,0.289874988828,0.55923955597,1.0
22560,0.289829056004,0.559199202959,1.0
22570,0.289783174667,0.559158893285,1.0
22580,0.289737344735,0.55911862688,1.0
22590,0.28969156612,0.559078403677,1.0
22600,0.289645838741,0.559038223608,1.0
22610,0.289600162512,0.558998086605,1.0
22620,0.28955453735,0.5589579926,1.0
22630,0.289508963171,0.558917941526,1.0
22640,0.289463439892,0.558877933315,1.0
22650,0.289417967429,0.5588379679,1.0
22660,0.289372545699,0.558798045215,1.0
22670,0.289327174619,0.558758165192,1.0
22680,0.289281854107,0.558718327764,1.0
22690,0.28923658408,0.558678532865,1.0
22700,0.289191364455,0.558638780428,1.0
22710,0.28914619515,0.558599070387,1.0
22720,0.289101076083,0.558559402676,1.0
22730,0.289056007172,0.558519777228,1.0
22740,0.289010988335,0.558480193978,1.0
22750,0.288966019492,0.55844065286,1.0
22760,0.28892110056,0.558401153808,1.0
22770,0.288876231458,0.558361696756,1.0
22780,0.288831412105,0.558322281639,1.0
22790,0.288786642421,0.558282908392,1.0
22800,0.288741922324,0.558243576949,1.0
22810,0.288697251735,0.558204287246,1.0
22820,0.288652630572,0.558165039218,1.0
22830,0.288608058756,0.558125832799,1.0
22840,0.288563536207,0.558086667925,1.0
22850,0.288519062844,0.558047544532,1.0
22860,0.288474638588,0.558008462556,1.0
22870,0.288430263361,0.557969421931,1.0
22880,0.288385937081,0.557930422594,1.0
22890,0.288341659671,0.557891464482,1.0
22900,0.28829743105,0.557852547529,1.0
22910,0.288253251141,0.557813671673,1.0
22920,0.288209119865,0.557774836849,1.0
22930,0.288165037143,0.557736042995,1.0
22940,0.288121002897,0.557697290046,1.0
22950,0.288077017048,0.557658577941,1.0
22960,0.288033079519,0.557619906615,1.0
22970,0.287989190232,0.557581276005,1.0
22980,0.287945349109,0.55754268605,1.0
22990,0.287901556073,0.557504136685,1.0
23000,0.287857811046,0.557465627849,1.0
23010,0.287814113951,0.557427159479,1.0
23020,0.287770464711,0.557388731513,1.0
23030,0.28772686325,0.557350343889,1.0
23040,0.28768330949,0.557311996544,1.0
23050,0.287639803356,0.557273689417,1.0
23060,0.28759634477,0.557235422445,1.0
23070,0.287552933656,0.557197195567,1.0
23080,0.287509569939,0.557159008722,1.0
23090,0.287466253543,0.557120861848,1.0
23100,0.287422984391,0.557082754883,1.0
23110,0.287379762408,0.557044687767,1.0
23120,0.28733658752,0.557006660438,1.0
23130,0.287293459649,0.556968672836,1.0
23140,0.287250378723,0.556930724899,1.0
23150,0.287207344665,0.556892816567,1.0
23160,0.2871643574,0.556854947779,1.0
23170,0.287121416855,0.556817118475,1.0
23180,0.287078522954,0.556779328595,1.0
23190,0.287035675624,0.556741578078,1.0
23200,0.28699287479,0.556703866864,1.0
23210,0.286950120378,0.556666194892,1.0
23220,0.286907412314,0.556628562105,1.0
23230,0.286864750525,0.55659096844,1.0
23240,0.286822134937,0.55655341384,1.0
23250,0.286779565476,0.556515898243,1.0
23260,0.28673704207,0.556478421592,1.0
23270,0.286694564645,0.556440983827,1.0
23280,0.286652133129,0.556403584887,1.0
23290,0.286609747448,0.556366224716,1.0
23300,0.28656740753,0.556328903253,1.0
23310,0.286525113303,0.556291620439,1.0
23320,0.286482864694,0.556254376217,1.0
23330,0.286440661631,0.556217170527,1.0
23340,0.286398504042,0.556180003311,1.0
23350,0.286356391854,0.556142874511,1.0
23360,0.286314324998,0.556105784068,1.0
23370,0.286272303399,0.556068731925,1.0
23380,0.286230326989,0.556031718022,1.0
23390,0.286188395694,0.555994742304,1.0
23400,0.286146509444,0.555957804711,1.0
23410,0.286104668168,0.555920905186,1.0
23420,0.286062871794,0.555884043672,1.0
23430,0.286021120254,0.55584722011,1.0
23440,0.285979413475,0.555810434445,1.0
23450,0.285937751387,0.555773686618,1.0
23460,0.28589613392,0.555736976573,1.0
23470,0.285854561004,0.555700304252,1.0
23480,0.28581303257,0.555663669599,1.0
23490,0.285771548546,0.555627072557,1.0
23500,0.285730108864,0.555590513069,1.0
23510,0.285688713454,0.555553991079,1.0
23520,0.285647362246,0.55551750653,1.0
23530,0.285606055171,0.555481059367,1.0
23540,0.285564792161,0.555444649532,1.0
23550,0.285523573145,0.555408276971,1.0
23560,0.285482398056,0.555371941626,1.0
23570,0.285441266825,0.555335643442,1.0
23580,0.285400179383,0.555299382363,1.0
23590,0.285359135661,0.555263158334,1.0
23600,0.285318135591,0.555226971299,1.0
23610,0.285277179106,0.555190821203,1.0
23620,0.285236266137,0.55515470799,1.0
23630,0.285195396616,0.555118631606,1.0
23640,0.285154570477,0.555082591994,1.0
23650,0.28511378765,0.5550465891,1.0
23660,0.285073048068,0.55501062287,1.0
23670,0.285032351665,0.554974693248,1.0
23680,0.284991698374,0.55493880018,1.0
23690,0.284951088126,0.554902943611,1.0
23700,0.284910520855,0.554867123487,1.0
23710,0.284869996495,0.554831339754,1.0
23720,0.284829514979,0.554795592356,1.0
23730,0.28478907624,0.554759881241,1.0
23740,0.284748680213,0.554724206354,1.0
23750,0.28470832683,0.554688567641,1.0
23760,0.284668016026,0.554652965048,1.0
23770,0.284627747734,0.554617398522,1.0
23780,0.28458752189,0.554581868008,1.0
23790,0.284547338426,0.554546373455,1.0
23800,0.284507197279,0.554510914807,1.0
23810,0.284467098382,0.554475492012,1.0
23820,0.28442704167,0.554440105017,1.0
23830,0.284387027077,0.554404753768,1.0
23840,0.28434705454,0.554369438213,1.0
23850,0.284307123993,0.554334158299,1.0
23860,0.28426723537,0.554298913972,1.0
23870,0.284227388609,0.554263705181,1.0
23880,0.284187583643,0.554228531872,1.0
23890,0.28414782041,0.554193393994,1.0
23900,0.284108098843,0.554158291493,1.0
23910,0.284068418881,0.554123224318,1.0
23920,0.284028780457,0.554088192416,1.0
23930,0.28398918351,0.554053195736,1.0
23940,0.283949627974,0.554018234224,1.0
23950,0.283910113786,0.553983307831,1.0
23960,0.283870640883,0.553948416503,1.0
23970,0.283831209202,0.553913560189,1.0
23980,0.283791818679,0.553878738838,1.0
23990,0.283752469251,0.553843952397,1.0
24000,0.283713160856,0.553809200816,1.0
24010,0.28367389343,0.553774484044,1.0
24020,0.28363466691,0.553739802029,1.0
24030,0.283595481235,0.55370515472,1.0
24040,0.283556336341,0.553670542066,1.0
24050,0.283517232167,0.553635964016,1.0
24060,0.28347816865,0.55360142052,1.0
24070,0.283439145729,0.553566911527,1.0
24080,0.28340016334,0.553532436986,1.0
24090,0.283361221423,0.553497996847,1.0
24100,0.283322319915,0.55346359106,1.0
24110,0.283283458755,0.553429219573,1.0
24120,0.283244637882,0.553394882337,1.0
24130,0.283205857234,0.553360579302,1.0
24140,0.283167116751,0.553326310418,1.0
24150,0.28312841637,0.553292075635,1.0
24160,0.283089756031,0.553257874903,1.0
24170,0.283051135674,0.553223708173,1.0
24180,0.283012555236,0.553189575394,1.0
24190,0.282974014659,0.553155476517,1.0
24200,0.282935513881,0.553121411493,1.0
24210,0.282897052842,0.553087380273,1.0
24220,0.282858631482,0.553053382807,1.0
24230,0.28282024974,0.553019419046,1.0
24240,0.282781907557,0.552985488941,1.0
24250,0.282743604873,0.552951592443,1.0
24260,0.282705341628,0.552917729503,1.0
24270,0.282667117761,0.552883900073,1.0
24280,0.282628933215,0.552850104104,1.0
24290,0.282590787929,0.552816341546,1.0
24300,0.282552681845,0.552782612353,1.0
24310,0.282514614902,0.552748916474,1.0
24320,0.282476587042,0.552715253863,1.0
24330,0.282438598206,0.55268162447,1.0
24340,0.282400648335,0.552648028248,1.0
24350,0.28236273737,0.552614465149,1.0
24360,0.282324865253,0.552580935124,1.0
24370,0.282287031925,0.552547438126,1.0
24380,0.282249237329,0.552513974107,1.0
24390,0.282211481405,0.552480543019,1.0
24400,0.282173764095,0.552447144815,1.0
24410,0.282136085343,0.552413779448,1.0
24420,0.282098445088,0.552380446869,1.0
24430,0.282060843275,0.552347147031,1.0
24440,0.282023279845,0.552313879889,1.0
24450,0.28198575474,0.552280645393,1.0
24460,0.281948267904,0.552247443497,1.0
24470,0.281910819278,0.552214274155,1.0
24480,0.281873408807,0.552181137319,1.0
24490,0.281836036431,0.552148032942,1.0
24500,0.281798702095,0.552114960979,1.0
24510,0.281761405742,0.552081921381,1.0
24520,0.281724147314,0.552048914104,1.0
24530,0.281686926756,0.552015939099,1.0
24540,0.28164974401,0.551982996322,1.0
24550,0.281612599021,0.551950085725,1.0
24560,0.281575491731,0.551917207263,1.0
24570,0.281538422085,0.551884360889,1.0
24580,0.281501390027,0.551851546558,1.0
24590,0.2814643955,0.551818764224,1.0
24600,0.281427438448,0.55178601384,1.0
24610,0.281390518817,0.551753295361,1.0
24620,0.281353636549,0.551720608741,1.0
24630,0.28131679159,0.551687953936,1.0
24640,0.281279983885,0.551655330898,1.0
24650,0.281243213377,0.551622739584,1.0
24660,0.281206480011,0.551590179947,1.0
24670,0.281169783733,0.551557651943,1.0
24680,0.281133124488,0.551525155526,1.0
24690,0.28109650222,0.551492690651,1.0
24700,0.281059916874,0.551460257273,1.0
24710,0.281023368397,0.551427855348,1.0
24720,0.280986856733,0.55139548483,1.0
24730,0.280950381827,0.551363145676,1.0
24740,0.280913943626,0.551330837839,1.0
24750,0.280877542076,0.551298561276,1.0
24760,0.280841177121,0.551266315942,1.0
24770,0.280804848708,0.551234101793,1.0
24780,0.280768556784,0.551201918785,1.0
24790,0.280732301293,0.551169766873,1.0
24800,0.280696082183,0.551137646013,1.0
24810,0.280659899399,0.551105556161,1.0
24820,0.280623752888,0.551073497273,1.0
24830,0.280587642598,0.551041469306,1.0
24840,0.280551568473,0.551009472215,1.0
24850,0.280515530462,0.550977505956,1.0
24860,0.28047952851,0.550945570487,1.0
24870,0.280443562566,0.550913665763,1.0
24880,0.280407632575,0.550881791741,1.0
24890,0.280371738486,0.550849948378,1.0
24900,0.280335880245,0.55081813563,1.0
24910,0.2803000578,0.550786353454,1.0
24920,0.280264271098,0.550754601807,1.0
24930,0.280228520087,0.550722880645,1.0
24940,0.280192804714,0.550691189927,1.0
24950,0.280157124928,0.550659529608,1.0
24960,0.280121480676,0.550627899646,1.0
24970,0.280085871906,0.550596299999,1.0
24980,0.280050298567,0.550564730623,1.0
24990,0.280014760605,0.550533191476,1.0
25000,0.279979257971,0.550501682516,1.0
25010,0.279943790611,0.550470203699,1.0
25020,0.279908358475,0.550438754984,1.0
25030,0.279872961511,0.550407336328,1.0
25040,0.279837599668,0.55037594769,1.0
25050,0.279802272895,0.550344589026,1.0
25060,0.27976698114,0.550313260295,1.0
25070,0.279731724352,0.550281961455,1.0
25080,0.279696502481,0.550250692464,1.0
25090,0.279661315475,0.55021945328,1.0
25100,0.279626163284,0.550188243862,1.0
